feature_name	t.val	p.val	adj.p.val
StDev_plasm_AreaShape_Center_Y	-2.53514990782105	0.0177227584755424	0.0445798339477197
StDev_plasm_Location_Center_Y	-2.53514990782105	0.0177227584755424	0.0445798339477197
Mean_plasm_Texture_SumEntropy_Hematoxylin_3_02_256	-2.46776591197527	0.0178266668753913	0.0447493174638409
Mean_nuclei_AreaShape_Zernike_5_3	-2.53349379739046	0.0181898280994934	0.0455675652799169
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_7	2.4821479876608	0.0185546806661317	0.0463867016653291
bladder_glszm_ZoneEntropy	-2.47369738328124	0.0186060133861042	0.0464202981628873
bladder_firstorder_Range	-2.38361419170377	0.0187395778791334	0.0466241375831753
cancer_glszm_ZoneEntropy	-2.49201412597709	0.0187638365946983	0.0466241375831753
Median_nuclei_AreaShape_Zernike_7_1	-2.48491261880575	0.0189289839099289	0.0469392819628803
cancer_glrlm_RunEntropy	-2.4969426235827	0.0191740701235076	0.0474509816187814
cancer_gldm_LargeDependenceHighGrayLevelEmphasis	-2.36896362535246	0.0196095590690041	0.0484308666522782
Mean_plasm_Intensity_MADIntensity_Hematoxylin	-2.43100718079441	0.0196986617655091	0.0485530395628746
Mean_nuclei_Intensity_MADIntensity_Hematoxylin	-2.43272643753636	0.0200201480588901	0.049246348136828
Mean_nuclei_Texture_DifferenceVariance_Hematoxylin_3_01_256	-2.43329162358673	0.0201472081492942	0.0493126522078551
Mean_plasm_Intensity_MinIntensity_Hematoxylin	2.44140503826445	0.0200947623225812	0.0493126522078551
StDev_nuclei_Texture_DifferenceVariance_Hematoxylin_3_03_256	-2.3534697773717	0.0201678683723554	0.0493126522078551
StDev_plasm_AreaShape_Zernike_2_0	2.44706666231084	0.0207040630364359	0.0505228629873187
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_4	2.43950107125565	0.0214569537536472	0.0522560006922819
cancer_glszm_LowGrayLevelZoneEmphasis	2.4604500340799	0.0217761871102226	0.0529282325595688
Mean_nuclei_Intensity_MaxIntensityEdge_Hematoxylin	2.41070973158766	0.0223172494516113	0.0540289141862131
Texture_Contrast_Hematoxylin_3_01_256	-2.39816114200407	0.0223000238885712	0.0540289141862131
cancer_glrlm_ShortRunLowGrayLevelEmphasis	2.43862519628594	0.0227613938161882	0.0543522561887534
Mean_plasm_Texture_InfoMeas2_Hematoxylin_3_02_256	-2.44430767676599	0.0226986658061668	0.0543522561887534
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_3	2.39669451668692	0.0226959837167047	0.0543522561887534
StDev_nuclei_Texture_DifferenceVariance_Hematoxylin_3_01_256	-2.30828272804624	0.0226308063865747	0.0543522561887534
Texture_Variance_Hematoxylin_3_01_256	-2.40183542014753	0.0225916025520118	0.0543522561887534
Texture_Variance_Hematoxylin_3_02_256	-2.39928961792759	0.0227215728463742	0.0543522561887534
Texture_Variance_Hematoxylin_3_03_256	-2.40187391769515	0.0225895348476323	0.0543522561887534
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_3	2.38959517523483	0.0229154753272868	0.0546137301088061
Texture_Variance_Hematoxylin_3_00_256	-2.39297716177268	0.0230585478429923	0.054848002150807
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_5	2.37857719004015	0.023618679666114	0.0560714778895149
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0	2.37058139263861	0.0238970103742021	0.0565836009393192
Texture_Contrast_Hematoxylin_3_03_256	-2.36904276022219	0.0239267798257693	0.0565836009393192
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_2	2.38494262918553	0.0239862803203518	0.0566150161703872
cancer_firstorder_Maximum	-2.28600123838989	0.0240792316172581	0.0567241068202177
Mean_plasm_Texture_DifferenceEntropy_Hematoxylin_3_03_256	2.34908921604846	0.0241251099210885	0.0567241068202177
cancer_glrlm_LowGrayLevelRunEmphasis	2.4111015873803	0.0242169223178678	0.056830900075456
Median_plasm_Texture_DifferenceEntropy_Hematoxylin_3_02_256	2.35121975867377	0.0244665042021046	0.0573068215058856
cancer_gldm_LowGrayLevelEmphasis	2.40361563850822	0.0245990272797241	0.0574083625277715
StDev_nuclei_AreaShape_Zernike_2_0	2.37865505312083	0.0246035839404735	0.0574083625277715
StDev_plasm_AreaShape_BoundingBoxMaximum_X	-2.38115304192519	0.025218844719413	0.0587321003446405
Texture_InfoMeas2_Hematoxylin_3_01_256	-2.33504241080616	0.0253076775193727	0.0588271441389594
Mean_nuclei_AreaShape_Compactness	2.35150785481692	0.0257898230433551	0.0598343432350569
StDev_nuclei_AreaShape_MaxFeretDiameter	-2.34289984787202	0.0263102160196311	0.0609263036371421
Mean_plasm_Texture_InfoMeas2_Hematoxylin_3_00_256	-2.37474960187193	0.0263845077518713	0.0609830603698912
StDev_plasm_AreaShape_Zernike_9_9	-2.34768242196069	0.0270527496203192	0.0624098272785141
Mean_plasm_AreaShape_Eccentricity	2.32594621779627	0.0273820651199478	0.0630186933181625
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_2	2.33441724347366	0.0274195620723107	0.0630186933181625
Mean_nuclei_AreaShape_Zernike_5_5	-2.31115725247466	0.0276643552261585	0.0634622381124423
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_1_1	2.33216490482724	0.027864352235525	0.063801554184146
StDev_plasm_Location_MaxIntensity_Y_Hematoxylin	-2.32740565226386	0.0281873114122864	0.0644206277612888
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_5	2.27310839454044	0.029774581217425	0.0677952825117948
StDev_plasm_AreaShape_Zernike_6_6	-2.29071402203581	0.0297688087342944	0.0677952825117948
Median_plasm_AreaShape_Compactness	2.31487972204134	0.0299957912860255	0.0681722529227851
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0	2.27988785786906	0.0303248492714244	0.0687924821435091
cancer_glrlm_LongRunHighGrayLevelEmphasis	-2.19223365252277	0.0303860275120845	0.0688038515754224
StDev_plasm_AreaShape_Zernike_0_0	2.29115461332273	0.0305497919467297	0.0690470389939924
Texture_SumVariance_Hematoxylin_3_00_256	-2.26700375024337	0.0306280185755386	0.069096358664889
bladder_glszm_LargeAreaEmphasis	2.28373057693276	0.0309227356422851	0.0695413453598302
bladder_glszm_ZoneVariance	2.2834930381326	0.0309388026294755	0.0695413453598302
cancer_shape_Maximum2DDiameterColumn	-2.25501643274744	0.0311991460133483	0.0698701167574985
Texture_SumVariance_Hematoxylin_3_02_256	-2.25958234454372	0.0311577019113276	0.0698701167574985
Median_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_00_256	2.23849403397068	0.0318505668883205	0.0711988037193295
cancer_gldm_SmallDependenceLowGrayLevelEmphasis	2.26737776703367	0.0325177844436989	0.072321387742137
Median_nuclei_Texture_DifferenceVariance_Hematoxylin_3_01_256	-2.22940857951813	0.0324199624620943	0.072321387742137
Median_plasm_AreaShape_Zernike_4_4	-2.25745951785545	0.0325298650170755	0.072321387742137
StDev_nuclei_RadialDistribution_MeanFrac_Hematoxylin_3of4	-2.24134243085956	0.0327502996473095	0.0726795599057141
bladder_gldm_SmallDependenceHighGrayLevelEmphasis	-2.15808924865842	0.0328746174259765	0.0727023058279398
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_1_1	2.25193297572847	0.032879246880554	0.0727023058279398
StDev_plasm_AreaShape_BoundingBoxMaximum_Y	-2.24460628194172	0.0337965637650466	0.0745960191210487
cancer_glcm_Idmn	-2.22926190956263	0.0340722304278582	0.0750692127232488
StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_02_256	2.23805211857507	0.0342561415021348	0.0753389108440128
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_1	2.22416520594413	0.0343607135440757	0.0754334661137863
Mean_nuclei_AreaShape_Zernike_9_7	-2.21375437476932	0.0345612692018313	0.075738022848378
Mean_plasm_AreaShape_Zernike_5_3	-2.2172729977358	0.0355798359497138	0.077830891139999
Mean_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_00_256	2.17877904455444	0.0365054462920688	0.0795714799070894
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_5	2.16560381867677	0.0365019790632975	0.0795714799070894
bladder_gldm_GrayLevelNonUniformity	2.20071341264864	0.0368626179851699	0.080207294905565
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_2	2.17517371007022	0.0377279905901578	0.0819446604130202
StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256	2.18894590274934	0.0378663801562104	0.0820996737900136
cancer_gldm_GrayLevelVariance	-2.09779732793305	0.0381434020788689	0.082263499201786
Median_plasm_Intensity_IntegratedIntensityEdge_Hematoxylin	2.20089208535354	0.0381076158208863	0.082263499201786
StDev_plasm_AreaShape_Zernike_9_3	2.17752981166597	0.0380475329975194	0.082263499201786
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_0	2.18731624660634	0.0384283245340333	0.0827323331356605
Mean_plasm_Texture_InfoMeas2_Hematoxylin_3_03_256	-2.19699326823428	0.0385392289982376	0.0828255360049842
cancer_glszm_SizeZoneNonUniformityNormalized	-2.1562572791946	0.0392608145021196	0.0842285424957908
cancer_firstorder_Variance	-2.08157253062145	0.0396214578300546	0.084853646576603
bladder_glszm_GrayLevelNonUniformity	2.15897132378134	0.0397647872215428	0.0850119796621115
Mean_plasm_Texture_InfoMeas2_Hematoxylin_3_01_256	-2.17773737223529	0.0401091583283016	0.0855150058476305
Median_nuclei_AreaShape_Zernike_5_5	-2.14745020492546	0.0401396966223572	0.0855150058476305
cancer_glrlm_GrayLevelVariance	-2.07324729946806	0.0402124453555956	0.0855212596538274
StDev_nuclei_AreaShape_Zernike_5_3	-2.14586679958077	0.0406002694287844	0.0861964125654436
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_3	2.12778184907938	0.0411797801811707	0.0872754856780868
bladder_glszm_ZonePercentage	-2.09646124688386	0.0414931185252063	0.0874854908663989
Mean_nuclei_AreaShape_Zernike_6_4	-2.13313262704148	0.0414845280084331	0.0874854908663989
Texture_SumVariance_Hematoxylin_3_03_256	-2.12951117124753	0.0414498529796033	0.0874854908663989
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_7	-2.12641208134403	0.042203622196252	0.0888306480934857
cancer_glszm_SmallAreaEmphasis	-2.12702137251681	0.0425162589089844	0.0889832570919375
Mean_plasm_AreaShape_Zernike_3_3	-2.12659442165229	0.0425118316356871	0.0889832570919375
StDev_plasm_Location_CenterMassIntensity_X_Hematoxylin	-2.13865840039669	0.0425112983453282	0.0889832570919375
Texture_SumVariance_Hematoxylin_3_01_256	-2.11666828399965	0.0425666846170411	0.0889832570919375
Median_nuclei_Intensity_UpperQuartileIntensity_Hematoxylin	2.10873803445206	0.043083058068392	0.0899092779110395
StDev_plasm_AreaShape_Center_X	-2.1305552461074	0.0432411579092456	0.089932798707684
StDev_plasm_Location_Center_X	-2.1305552461074	0.0432411579092456	0.089932798707684
StDev_nuclei_Texture_Correlation_Hematoxylin_3_02_256	2.1083762089157	0.0436832461920341	0.0906982653987148
bladder_firstorder_Kurtosis	-2.02743260523537	0.0447683926386181	0.0927940456553422
bladder_glrlm_ShortRunEmphasis	-2.07696076266696	0.0464446354999992	0.096105875823478
cancer_firstorder_Minimum	2.00877512373755	0.0470074916692506	0.0971065384398516
StDev_plasm_Location_MaxIntensity_X_Hematoxylin	-2.08672437150078	0.0474232663382386	0.0978005071790274
cancer_glcm_ClusterTendency	-1.99406960889998	0.0484021829270675	0.0996254203814798
cancer_glszm_LargeAreaHighGrayLevelEmphasis	-1.99684511379819	0.0484708167733567	0.0996254203814798
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_2	2.06110614913857	0.0486344245923315	0.0997942548167605
bladder_glcm_DifferenceAverage	-2.0439394662449	0.0488626178384428	0.0999560091086194
bladder_glrlm_RunLengthNonUniformityNormalized	-2.05011803817669	0.0488764485355616	0.0999560091086194
Median_nuclei_AreaShape_Zernike_6_0	2.05452589433257	0.0490303946441384	0.100103722398449
cancer_glszm_GrayLevelNonUniformityNormalized	2.04935515712816	0.0505403011334649	0.102503094186249
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_1	2.03725347170813	0.0504060306142569	0.102503094186249
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_1	2.02756278250407	0.0505316629280079	0.102503094186249
Median_plasm_Texture_InfoMeas2_Hematoxylin_3_02_256	-2.06725848838266	0.0503505829377158	0.102503094186249
StDev_nuclei_Texture_Entropy_Hematoxylin_3_01_256	-2.0442084954624	0.0507340038168102	0.102725875496847
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_3	2.04267241340052	0.0511018465976345	0.103299937429212
bladder_glcm_DifferenceEntropy	-2.02651375378821	0.0513166737153821	0.10339296924563
cancer_glrlm_LongRunLowGrayLevelEmphasis	2.0582313483672	0.0512651699484826	0.10339296924563
Median_nuclei_AreaShape_Zernike_5_3	-2.0462440765606	0.0514475291709549	0.103486409251921
cancer_glcm_SumSquares	-1.96661099581752	0.051578676320785	0.103580128676986
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_3	2.01608096899293	0.0524773465153128	0.105040440328853
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_1	2.02523307120359	0.0524050242218236	0.105040440328853
bladder_glrlm_GrayLevelNonUniformity	2.02236507064133	0.0533619584733945	0.106611909735564
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_2	2.01739696648808	0.0535214152661743	0.106611909735564
StDev_nuclei_Texture_Correlation_Hematoxylin_3_03_256	2.01079380867874	0.0535235301937728	0.106611909735564
StDev_nuclei_Texture_Entropy_Hematoxylin_3_00_256	-2.01394553089995	0.0538614009059545	0.107110740437978
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_0	2.00502808799124	0.0540424298419871	0.107296558438305
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_9_7	2.00233315675587	0.0543255011744502	0.107684043590132
Median_plasm_Texture_InfoMeas2_Hematoxylin_3_00_256	-2.02810998764968	0.0544714633018909	0.107798937875309
bladder_glcm_MaximumProbability	2.00150749651987	0.0552867919287733	0.10923600018185
StDev_plasm_Intensity_MeanIntensityEdge_Hematoxylin	-1.99348239323422	0.0559500262482775	0.110368409265926
Mean_plasm_Intensity_IntegratedIntensityEdge_Hematoxylin	1.98988760721914	0.0590252127751673	0.116247404581318
StDev_nuclei_Texture_Entropy_Hematoxylin_3_03_256	-1.96450096126974	0.0597613560889306	0.117508284444526
StDev_plasm_AreaShape_MajorAxisLength	1.97889767922009	0.060213793026823	0.118208167400414
Median_nuclei_Intensity_MaxIntensityEdge_Hematoxylin	1.95170346284188	0.0606399850103605	0.118726796479454
StDev_nuclei_Texture_Entropy_Hematoxylin_3_02_256	-1.95636528501496	0.0606718159968475	0.118726796479454
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_2	1.948274529058	0.0607712335016275	0.118731676299033
Median_plasm_Texture_InfoMeas2_Hematoxylin_3_03_256	-1.96887173013894	0.0613176066074777	0.119418232264166
StDev_plasm_Intensity_IntegratedIntensityEdge_Hematoxylin	1.97179299771376	0.0612305443035887	0.119418232264166
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_5	-1.95536805225858	0.0616500917289926	0.11987517836193
Mean_plasm_Texture_DifferenceEntropy_Hematoxylin_3_01_256	1.92310940681498	0.0626064498801513	0.121541840100135
Median_plasm_AreaShape_Zernike_7_7	-1.93100596119455	0.0630621253339878	0.122232758756543
bladder_glrlm_RunPercentage	-1.93171460321536	0.0634658364029732	0.122423019985658
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_8	1.93316352552869	0.0635600332333704	0.122423019985658
Mean_plasm_AreaShape_BoundingBoxMinimum_X	-1.94572283652928	0.0633404927289876	0.122423019985658
Texture_InfoMeas1_Hematoxylin_3_03_256	1.90904554366509	0.0633938043529593	0.122423019985658
cancer_glrlm_GrayLevelNonUniformityNormalized	1.92947849828895	0.0642345994648695	0.12352807589398
StDev_plasm_AreaShape_Perimeter	1.92709552642034	0.0668654623740671	0.128385879950207
StDev_plasm_AreaShape_Zernike_5_3	-1.89374666503544	0.0693794860690286	0.133004492072864
Mean_nuclei_AreaShape_Zernike_6_0	1.88083290551089	0.070144354377456	0.134260678300599
Median_nuclei_AreaShape_Zernike_6_4	-1.86966912368082	0.0706796021581123	0.13507412268906
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_7	1.87763618364821	0.0709928974437765	0.135461525496302
Texture_Entropy_Hematoxylin_3_01_256	-1.87400149615941	0.071310113814398	0.135855193503324
cancer_gldm_LargeDependenceLowGrayLevelEmphasis	1.88548429185454	0.0717971905882096	0.136570742966703
StDev_plasm_AreaShape_MaxFeretDiameter	1.88625390756069	0.0723065074400798	0.137326312579997
Median_plasm_Intensity_UpperQuartileIntensity_Hematoxylin	1.85204501183257	0.0730287748102505	0.138483357805815
Texture_Entropy_Hematoxylin_3_03_256	-1.85776196083383	0.0736672373132327	0.139478154109289
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_1_1	1.86068547842798	0.074157971083204	0.139772784200267
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_2	1.85391610412007	0.0740417458395713	0.139772784200267
Median_plasm_Texture_InfoMeas2_Hematoxylin_3_01_256	-1.8725910872902	0.0741651508001415	0.139772784200267
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_8_2	1.84751958785768	0.074302181624764	0.139815933164878
bladder_glszm_SmallAreaHighGrayLevelEmphasis	-1.80126817536103	0.0748497065616481	0.140414840027594
StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_4of4	1.8501550099975	0.0748235185185117	0.140414840027594
bladder_glszm_LargeAreaLowGrayLevelEmphasis	1.84560572242217	0.0750425393468537	0.140561331345406
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_1_1	1.85073388965905	0.0751780999466357	0.140600263258975
cancer_glcm_Contrast	-1.79643617130679	0.0753437949560587	0.140695348812762
Texture_Contrast_Hematoxylin_3_02_256	-1.83469403590606	0.0755620755326011	0.140888192583617
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_2	1.83273609279413	0.0758175761347731	0.141149742804099
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_1	-1.84453360230365	0.0761104118757586	0.141479900679521
StDev_plasm_AreaShape_MinorAxisLength	1.85812902822388	0.0764396503656435	0.141876623784717
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_0	1.84154048533573	0.0769051525367735	0.142524677545458
cancer_glcm_Idn	-1.8237301810734	0.0772299191239758	0.14291034883213
StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_03_256	1.84068649133904	0.0773508951092949	0.142918320526224
StDev_plasm_AreaShape_MinFeretDiameter	1.84000880543876	0.0791463426020709	0.146015466396893
bladder_glcm_Id	1.81346649404133	0.0798445045375634	0.14708198204288
bladder_glcm_Idm	1.81111070684557	0.0800326945112354	0.147207283447843
Mean_nuclei_AreaShape_Zernike_9_3	1.81409438896561	0.0802628113232273	0.147362723655364
StDev_nuclei_Location_MaxIntensity_X_Hematoxylin	-1.82475912850669	0.0803577954300273	0.147362723655364
Median_nuclei_AreaShape_Zernike_6_6	1.81405913712236	0.0811683856043639	0.14862671504536
Mean_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_02_256	1.79600846900484	0.0816924605849638	0.14936308092027
Texture_InfoMeas1_Hematoxylin_3_01_256	1.7836608448447	0.0820124906049085	0.14972474067215
Median_nuclei_AreaShape_Zernike_3_3	-1.79819580904053	0.0827358514936051	0.150596460742446
StDev_nuclei_AreaShape_MajorAxisLength	-1.80130385750868	0.0826187605322005	0.150596460742446
Median_plasm_AreaShape_MaximumRadius	-1.80040359406905	0.0829191367788634	0.150706146222712
Median_plasm_AreaShape_Zernike_2_2	-1.79648509325934	0.0833159597474271	0.151203038060145
Mean_plasm_Texture_InfoMeas1_Hematoxylin_3_02_256	1.80097109923289	0.0835356128219124	0.151377404891779
Mean_plasm_Texture_InfoMeas1_Hematoxylin_3_00_256	1.79362180756195	0.0847018512655089	0.153264058789141
cancer_glcm_SumEntropy	-1.78701169389291	0.084972541598067	0.15352708474577
cancer_glcm_Correlation	-1.76599666118952	0.0865902511805533	0.155784708636637
Median_nuclei_AreaShape_FormFactor	-1.7615764448217	0.0866411929278851	0.155784708636637
Median_plasm_AreaShape_Eccentricity	1.77620907716082	0.0867307520736216	0.155784708636637
Median_plasm_Intensity_MedianIntensity_Hematoxylin	1.76569927465201	0.0864438203396045	0.155784708636637
Mean_plasm_AreaShape_Zernike_4_4	-1.77701635053172	0.0875892394215957	0.156932802830772
Mean_plasm_AreaShape_Zernike_7_5	-1.7657545661332	0.0876261527642844	0.156932802830772
cancer_firstorder_MeanAbsoluteDeviation	-1.75932905472677	0.0879600106028129	0.157300748888242
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_2	-1.75959067724528	0.0885099048967444	0.158053401601329
Mean_plasm_AreaShape_Perimeter	1.77990618946823	0.0887722018393717	0.158291044036725
bladder_gldm_LargeDependenceEmphasis	1.7632040515012	0.089409983867141	0.159142679187457
Mean_nuclei_AreaShape_Zernike_6_2	1.75972147621386	0.089509637518496	0.159142679187457
StDev_nuclei_AreaShape_Zernike_9_3	1.75186615545311	0.0901634124424269	0.160072724988367
StDev_nuclei_AreaShape_Zernike_8_4	1.75337510622643	0.0903554070506689	0.16018143796971
cancer_firstorder_Entropy	-1.7513692133064	0.0907010013387655	0.160426862630094
StDev_nuclei_AreaShape_Zernike_3_3	-1.75417307979975	0.0907557680021675	0.160426862630094
Mean_nuclei_AreaShape_Solidity	-1.74302761229995	0.0911749651076837	0.160556359058676
Median_nuclei_Intensity_MedianIntensity_Hematoxylin	1.74414979893169	0.0909726969282717	0.160556359058676
StDev_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-1.75879588121239	0.0912222252284397	0.160556359058676
StDev_plasm_AreaShape_Zernike_9_1	1.7486899734553	0.0914232834616608	0.160679371937639
StDev_nuclei_AreaShape_BoundingBoxMinimum_X	-1.75645050184428	0.0916171450475505	0.160696246533921
StDev_plasm_AreaShape_Zernike_3_3	-1.75049700940758	0.0916952459813965	0.160696246533921
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_2	-1.73894769451898	0.0921971208992067	0.161344961573612
Median_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_01_256	1.73278690635669	0.0926480723836488	0.161442231393983
StDev_nuclei_AreaShape_Center_X	-1.75088582953026	0.0926059525332209	0.161442231393983
StDev_nuclei_Location_Center_X	-1.75088582953026	0.0926059525332209	0.161442231393983
Median_plasm_Texture_DifferenceEntropy_Hematoxylin_3_03_256	1.72321466656052	0.0928999137055542	0.161651128251852
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_5	1.73194660560999	0.0931431018599166	0.161844396848791
cancer_glszm_GrayLevelVariance	-1.69228311127138	0.0934135769127828	0.162084464190027
Mean_plasm_Texture_Contrast_Hematoxylin_3_00_256	1.71960095049467	0.0938255813632436	0.162569076619482
StDev_nuclei_AreaShape_BoundingBoxMaximum_X	-1.74030139800553	0.0944947799644053	0.163497324090955
Mean_nuclei_AreaShape_BoundingBoxMaximum_X	-1.7390528914697	0.0948461817960868	0.163873868406497
Median_plasm_Intensity_MADIntensity_Hematoxylin	-1.71467535460562	0.0950509062355609	0.163996281885299
cancer_firstorder_Uniformity	1.73052111822506	0.0954918066630497	0.1640078730354
Median_nuclei_AreaShape_Solidity	-1.71369461846436	0.0954055734352823	0.1640078730354
Median_plasm_AreaShape_Zernike_3_3	-1.72441184865822	0.0957044292224687	0.1640078730354
StDev_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_1	1.72032191327298	0.0957270442614785	0.1640078730354
StDev_nuclei_Texture_InfoMeas1_Hematoxylin_3_01_256	1.73233740013055	0.0952967927087573	0.1640078730354
Mean_nuclei_AreaShape_Extent	-1.71627539947224	0.0962561445555429	0.164684046201872
cancer_glcm_DifferenceVariance	-1.66894694937595	0.0977290734085374	0.166970871583624
StDev_plasm_AreaShape_BoundingBoxMinimum_X	-1.71774102688955	0.0984956620144795	0.168046220010776
bladder_shape_Maximum3DDiameter	-1.64160623731571	0.103197756041818	0.17582371509211
Median_nuclei_AreaShape_Zernike_9_7	-1.68427570659641	0.103684824886106	0.17616353742785
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_8	1.67986752954155	0.103641319055537	0.17616353742785
Mean_nuclei_AreaShape_Zernike_7_1	-1.68167048421875	0.103939854601721	0.176196051289868
Median_nuclei_AreaShape_Zernike_7_5	-1.67969948507366	0.103991628638836	0.176196051289868
bladder_gldm_DependenceNonUniformity	1.67000961167909	0.105740288383553	0.178418530674728
StDev_nuclei_Intensity_MinIntensityEdge_Hematoxylin	1.66515773390922	0.105650141597692	0.178418530674728
StDev_plasm_AreaShape_EquivalentDiameter	1.68660142368383	0.10566412637944	0.178418530674728
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_7_1	1.65758117708025	0.106716794436521	0.179818532578732
Median_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_03_256	1.65529978592629	0.10696179800464	0.179983794719346
StDev_plasm_AreaShape_Zernike_9_5	-1.64657834571219	0.110735418518453	0.18607803523334
bladder_glrlm_LongRunEmphasis	1.6553600376084	0.111125567542101	0.186213518108866
Mean_plasm_Location_CenterMassIntensity_X_Hematoxylin	-1.65368695406463	0.111190720453026	0.186213518108866
Texture_Entropy_Hematoxylin_3_02_256	-1.64375942398593	0.111272077759747	0.186213518108866
Mean_nuclei_AreaShape_Zernike_7_5	-1.6396101287142	0.111820073612277	0.186268436484215
Mean_plasm_AreaShape_Center_X	-1.65156229527439	0.111628737696271	0.186268436484215
Mean_plasm_Location_Center_X	-1.65156229527439	0.111628737696271	0.186268436484215
Texture_Entropy_Hematoxylin_3_00_256	-1.6407242496858	0.111913117757047	0.186268436484215
Median_plasm_AreaShape_Perimeter	1.65229930956107	0.112251262754276	0.186577743383973
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_6_4	1.6309030404075	0.112705324438253	0.187078621188156
Mean_plasm_AreaShape_Zernike_5_5	-1.62779564926752	0.114489238884817	0.189782567840191
StDev_plasm_AreaShape_Zernike_8_8	-1.62470295797845	0.114748687791828	0.189955598033769
Mean_plasm_Location_MaxIntensity_X_Hematoxylin	-1.63264501025702	0.11557967891895	0.191073018455754
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-1.62577296027383	0.116333189950273	0.192059511710357
cancer_glcm_JointEntropy	-1.61640561353497	0.117098899612447	0.193063461675972
Mean_nuclei_Location_MaxIntensity_X_Hematoxylin	-1.62030416495328	0.118220165800814	0.194650138583329
Mean_nuclei_Location_CenterMassIntensity_X_Hematoxylin	-1.61374123677657	0.119651144182616	0.196492048107329
StDev_plasm_AreaShape_BoundingBoxArea	1.61891176432633	0.119659647255565	0.196492048107329
Mean_nuclei_AreaShape_Center_X	-1.61206331707262	0.120018888310849	0.196554997567901
Mean_nuclei_Location_Center_X	-1.61206331707262	0.120018888310849	0.196554997567901
