feature_name	t.val	p.val	adj.p.val
Median_nuclei_AreaShape_Zernike_8_2	0.400561483743537	0.691724139439583	0.787888497723751
StDev_nuclei_AreaShape_Zernike_9_7	-0.398190502535223	0.693190360978108	0.787888497723751
StDev_plasm_AreaShape_Zernike_7_1	0.402598564779675	0.690475492913392	0.787888497723751
Median_nuclei_AreaShape_Zernike_8_0	-0.385432002469753	0.70244869321318	0.796959971936408
Mean_nuclei_AreaShape_Zernike_9_9	-0.381344601950531	0.705986246341058	0.798833415933189
Texture_InverseDifferenceMoment_Hematoxylin_3_00_256	-0.379300979515013	0.706660329479359	0.798833415933189
Mean_plasm_AreaShape_Zernike_8_2	0.377332794464834	0.708765951201426	0.799764834628733
Median_plasm_AreaShape_Zernike_8_2	-0.37497749855616	0.710380155227546	0.800139380617309
StDev_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.370846491638527	0.713436785222419	0.802134331493314
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	0.366911668878132	0.716604863500159	0.80424718493543
Mean_nuclei_AreaShape_Zernike_2_2	-0.36441681583293	0.71817263984013	0.804559653968116
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	0.354591519692575	0.725842811511651	0.811695187066792
StDev_nuclei_AreaShape_Zernike_7_5	-0.344014769180393	0.733629705338792	0.818935485029349
Median_nuclei_AreaShape_Zernike_7_3	-0.332688461668631	0.742118371808741	0.826931900015454
bladder_glrlm_ShortRunLowGrayLevelEmphasis	0.32954031316374	0.744477337429848	0.827303529026544
Mean_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256	-0.328593417935809	0.745103498898907	0.827303529026544
StDev_plasm_AreaShape_Zernike_8_4	0.324936299690658	0.747969831175178	0.829010967412631
bladder_gldm_SmallDependenceLowGrayLevelEmphasis	-0.314472316855843	0.755594048452075	0.835976394032083
StDev_plasm_AreaShape_Zernike_6_0	-0.3101378980165	0.758726355559326	0.837956187378796
Median_plasm_AreaShape_Orientation	-0.307918872525169	0.760306310588667	0.838217557963477
StDev_nuclei_AreaShape_Zernike_3_1	-0.30232115523172	0.764847974149562	0.840255520896701
StDev_plasm_AreaShape_Zernike_7_3	-0.302801307033779	0.764013718429753	0.840255520896701
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-0.300056703790688	0.766800375804445	0.840919920038618
bladder_glszm_SmallAreaLowGrayLevelEmphasis	0.295905708951808	0.769807932213583	0.841261207883145
Mean_nuclei_AreaShape_Zernike_9_5	0.296135536186399	0.769196415490699	0.841261207883145
StDev_plasm_AreaShape_Zernike_8_0	0.289879241534469	0.774288331888072	0.844678180241533
cancer_gldm_SmallDependenceEmphasis	-0.275585344312566	0.783985358693652	0.850926952252311
Median_plasm_AreaShape_Zernike_5_1	0.277351625870268	0.783829374025878	0.850926952252311
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_8	-0.277002679216357	0.784107367860703	0.850926952252311
Mean_nuclei_AreaShape_Zernike_8_8	0.269981842267479	0.789254077904424	0.854847473155966
Median_nuclei_AreaShape_Orientation	-0.266405039368764	0.791829870968187	0.854847473155966
Median_nuclei_AreaShape_Zernike_9_5	-0.267552506321395	0.791003132175885	0.854847473155966
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_7	-0.262297319909892	0.795161309883664	0.855483892012769
Median_nuclei_AreaShape_Zernike_8_8	-0.263906540811454	0.793959501551553	0.855483892012769
cancer_glrlm_RunPercentage	0.255110167362704	0.800411270435027	0.858172908507657
Mean_plasm_AreaShape_Orientation	-0.25617529470456	0.799664647165136	0.858172908507657
Mean_nuclei_AreaShape_Orientation	-0.238966573791916	0.812879806189272	0.87004631056965
Mean_nuclei_AreaShape_Zernike_5_1	0.231436582112588	0.818581218753363	0.871663277307335
Mean_plasm_AreaShape_Zernike_5_1	0.234362856590811	0.816639218678226	0.871663277307335
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_1	-0.231758367052022	0.818560002128279	0.871663277307335
Median_plasm_AreaShape_Zernike_9_5	0.224102828025764	0.824401730104958	0.876365723314299
cancer_glrlm_RunLengthNonUniformityNormalized	0.220899662969638	0.82654150320312	0.877146085031883
cancer_gldm_DependenceVariance	-0.199379515424466	0.843447489467073	0.892052938012634
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.201027647841992	0.842115450462551	0.892052938012634
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.197215173829394	0.845326594039338	0.892527571371484
Mean_nuclei_AreaShape_Zernike_9_1	-0.189755336370509	0.851001477722134	0.895488907417557
StDev_nuclei_AreaShape_Zernike_9_1	-0.19027139375623	0.850539056167579	0.895488907417557
cancer_glszm_ZonePercentage	0.173450841742857	0.862984329387234	0.906569396528004
StDev_nuclei_AreaShape_Zernike_2_2	0.162582178100306	0.87204211680015	0.914545009887889
Median_nuclei_AreaShape_Zernike_9_9	-0.154204018011041	0.878611231013038	0.919888268711637
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	0.14896256369496	0.882679589490685	0.922599771929963
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	-0.143645529066519	0.886918079224501	0.925479734842957
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_4	-0.134391941390017	0.894034218866184	0.93134783401085
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	-0.120101296988714	0.904946839729599	0.941144713318783
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_0	0.118230367271499	0.906816237286213	0.94151968729883
Median_nuclei_AreaShape_Zernike_8_4	0.107687151062075	0.915017934445829	0.947596886735647
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-0.106897269557119	0.915706606893582	0.947596886735647
cancer_gldm_LargeDependenceEmphasis	-0.101560308656639	0.919872249212212	0.950331595212617
Median_nuclei_AreaShape_Zernike_9_1	0.0982986987391345	0.922478453636369	0.950804257643822
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	0.0971371303473312	0.923377211750251	0.950804257643822
StDev_nuclei_AreaShape_Zernike_8_2	-0.0898632559825035	0.929108175037933	0.955129326562883
StDev_nuclei_AreaShape_Zernike_8_6	0.0843366012131339	0.933387481029317	0.957950309477457
Median_plasm_AreaShape_Zernike_9_3	0.0759506942340133	0.940047530713807	0.963201410780649
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	-0.0683775760996011	0.946046565751214	0.965582230579186
StDev_plasm_AreaShape_Zernike_8_2	-0.0696538508511973	0.945010453297129	0.965582230579186
Texture_DifferenceVariance_Hematoxylin_3_00_256	-0.0666975012787267	0.947013341529586	0.965582230579186
Mean_nuclei_AreaShape_Zernike_7_3	-0.0634199595394722	0.949897338656572	0.966942804766233
bladder_shape_Maximum2DDiameterColumn	-0.0563764820819102	0.955132242627423	0.970688142344482
bladder_shape_Maximum2DDiameterSlice	-0.0416014498797741	0.96703219942548	0.98118389014878
Median_plasm_AreaShape_Zernike_8_4	0.0343125495347817	0.972858780520967	0.985493310138123
Median_plasm_AreaShape_Zernike_9_7	-0.030682175392725	0.975767810730405	0.986838110041771
cancer_shape_Elongation	0.0232513246266736	0.981593600896167	0.989522466816168
StDev_plasm_AreaShape_Zernike_5_1	0.0236913136355825	0.981298749482423	0.989522466816168
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	0.0211859116555594	0.983263507607371	0.989607143140322
cancer_glrlm_ShortRunEmphasis	-0.0116415125881116	0.990786271831772	0.995464266115971
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	0.00573555373507566	0.995464266115971	0.995464266115971
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	0.00976091742133732	0.992283563412263	0.995464266115971
StDev_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_00_256	0.00752996433777132	0.994047949852158	0.995464266115971
